id,category,product_id
13272,meat/meat-products,3270
13273,basic/baking,639
13274,drinks/non-alcoholic,639
13275,home/plants-garden,639
13276,meat/meat-products,1401
13277,pastry/basic,1401
13278,fruits-veg/fruit,1401
13279,meat/meat-products,3272
13280,pastry/basic,3272
13281,meat/meat,3272
13282,meat/smoked,3179
13283,meat/meat-products,3179
13284,basic/pasta,3179
13285,basic/canned-fish,3273
13286,basic/instant,3273
13287,drinks/juice,3273
13288,meat/meat-products,3274
13289,dairy/cheese,3274
13290,pastry/salty,3274
13291,meat/meat-products,3275
13292,basic/instant,3275
13293,basic/tea-coffee-soups,3275
13294,snacks/sweet,2381
13295,health/vitamins-ointments,2381
13296,dairy/joghurts,2381
13297,dairy/milk,3276
13298,snacks/sweet,3276
13299,home/decorations,3276
13300,fruits-veg/vegetable,3277
13301,drinks/mineral-water,3277
13302,drinks/alcohol,3277
13303,baby/fake-food,2390
13304,free-time/books-news-magazines,2390
13305,eating,2390
13306,baby/food,605
13307,basic/tea-coffee-soups,605
13308,snacks/sweet,605
13309,drugstore/beauty,3278
13310,basic/tea-coffee-soups,3278
13311,drinks/wine,3278
13312,pastry/basic,3250
13313,basic/instant,3250
13314,pastry/other,3250
13315,snacks/sweet,3279
13316,pastry/sweet,3279
13317,drugstore/hygiene,3279
13318,drinks/non-alcoholic,2578
13319,snacks/sweet,2578
13320,dairy/joghurts,2578
13321,snacks/sweet,3280
13322,baby/food,3280
13323,pastry/sweet,3280
13324,snacks/sweet,1948
13325,drinks/non-alcoholic,1948
13326,drinks/wine,1948
13327,drinks/alcohol,3282
13328,drugstore/beauty,3282
13329,home/maintenence,3282
13330,drinks/alcohol,3283
13331,home/maintenence,3283
13332,drugstore/beauty,3283
13333,home/maintenence,1630
13334,auto/care,1630
13335,free-time/toys,1630
13336,home/maintenence,1471
13337,basic/sauces,1471
13338,drugstore/beauty,1471
13339,drinks/alcohol,3284
13340,drugstore/beauty,3284
13341,home/maintenence,3284
13342,home/accessories,3285
13343,drinks/beer,3285
13344,auto/care,3285
13345,health/vitamins-ointments,3287
13346,basic/canned-fruits-vegetable,3287
13347,baby/supplies-hygiene,3287
13348,home/laundry,3288
13349,home/accessories,3288
13350,home/maintenence,3288
13351,health/medical-supplies,3289
13352,home/maintenence,3289
13353,health/vitamins-ointments,3289
13354,health/medical-supplies,3290
13355,basic/flavoring,3290
13356,auto/care,3290
13357,home/cleaning,3291
13358,home/laundry,3291
13359,drugstore/hygiene,3291
13360,home/maintenence,3292
13361,home/plants-garden,3292
13362,home/accessories,3292
13363,drinks/non-alcoholic,3293
13364,drinks/mineral-water,3293
13365,home/maintenence,3293
13366,basic/baking,3294
13367,drinks/beer,3294
13368,drinks/non-alcoholic,3294
13369,fruits-veg/fruit,3295
13370,fruits-veg/vegetable,3295
13371,snacks/sweet,3295
13372,fruits-veg/fruit,3296
13373,fruits-veg/vegetable,3296
13374,free-time/toys,3296
13375,basic/spices,3297
13376,fruits-veg/dried-nuts,3297
13377,basic/instant,3297
13378,home/maintenence,3298
13379,fruits-veg/dried-nuts,3298
13380,drinks/non-alcoholic,3298
13381,basic/sugar-flour-rice,596
13382,basic/wheat-legumes,596
13383,pastry/basic,596
13384,dairy/milk,600
13385,drinks/mineral-water,600
13386,drinks/non-alcoholic,600
13387,pastry/basic,3299
13388,meat/meat-products,3299
13389,basic/spread,3299
13390,dairy/butter,3300
13391,pastry/salty,3300
13392,basic/oil-acid-grease,3300
13393,fruits-veg/fruit,3301
13394,meat/meat-products,3301
13395,free-time/books-news-magazines,3301
13396,basic/sugar-flour-rice,1072
13397,auto/care,1072
13398,pastry/salty,1072
13399,fruits-veg/fruit,3302
13400,meat/meat-products,3302
13401,meat/fish,3302
13402,pastry/sweet,3303
13403,auto/care,3303
13404,dairy/joghurts,3303
13405,dairy/joghurts,602
13406,dairy/lact-free,602
13407,basic/canned-fruits-vegetable,602
13408,fruits-veg/fruit,3268
13409,home/plants-garden,3268
13410,fruits-veg/vegetable,3268
13411,pastry/sweet,373
13412,home/decorations,373
13413,snacks/sweet,373
13414,pastry/sweet,1299
13415,snacks/sweet,1299
13416,dairy/cheese,1299
13417,pastry/sweet,942
13418,snacks/sweet,942
13419,meat/fish,942
13420,snacks/salty,3304
13421,basic/canned-fruits-vegetable,3304
13422,basic/pasta,3304
13423,fruits-veg/fruit,3305
13424,free-time/books-news-magazines,3305
13425,eating,3305
13426,home/bags,3307
13427,pastry/sweet,3307
13428,other,3307
13429,home/maintenence,3308
13430,health/medical-supplies,3308
13431,home/accessories,3308
13432,health/vitamins-ointments,3309
13433,basic/baking,3309
13434,home/cleaning,3309
13435,health/medical-supplies,3310
13436,meat/fish,3310
13437,meat/meat-products,3310
13438,dairy/cheese,3311
13439,pastry/sweet,3311
13440,dairy/joghurts,3311
13441,fruits-veg/vegetable,3313
13442,basic/canned-fruits-vegetable,3313
13443,dairy/cheese,3313
13444,basic/pasta,1652
13445,pastry/other,1652
13446,home/laundry,1652
13447,basic/pasta,3314
13448,basic/canned-fish,3314
13449,free-time/books-news-magazines,3314
13450,dairy/milk,600
13451,drinks/mineral-water,600
13452,drinks/non-alcoholic,600
13453,basic/sauces,3182
13454,basic/spread,3182
13455,dairy/cheese,3182
13456,baby/fake-food,2390
13457,drinks/beer,2390
13458,eating,2390
13459,basic/baking,639
13460,basic/pasta,639
13461,drinks/non-alcoholic,639
13462,dairy/butter,3315
13463,dairy/lact-free,3315
13464,drinks/alcohol,3315
13465,dairy/butter,1066
13466,pastry/salty,1066
13467,basic/oil-acid-grease,1066
13468,dairy/cheese,3316
13469,snacks/sweet,3316
13470,snacks/salty,3316
13471,fruits-veg/dried-nuts,698
13472,basic/jams-marmelade-honey,698
13473,basic/instant,698
13474,fruits-veg/vegetable,3317
13475,snacks/sweet,3317
13476,basic/tea-coffee-soups,3317
13477,snacks/sweet,2381
13478,health/vitamins-ointments,2381
13479,drugstore/dental,2381
13480,snacks/sweet,3318
13481,fruits-veg/dried-nuts,3318
13482,basic/jams-marmelade-honey,3318
13483,meat/meat-products,2388
13484,basic/spread,2388
13485,meat/smoked,2388
13486,fruits-veg/vegetable,3319
13487,snacks/sweet,3319
13488,basic/tea-coffee-soups,3319
13489,pastry/sweet,3320
13490,meat/deli,3320
13491,meat/fish,3320
13492,meat/fish,3321
13493,meat/deli,3321
13494,fashion/clothes,3321
13495,dairy/cheese,3183
13496,frozen/instant,3183
13497,drinks/alcohol,3183
13498,meat/deli,3322
13499,basic/sauces,3322
13500,basic/canned-fish,3322
13501,fruits-veg/vegetable,3323
13502,drinks/beer,3323
13503,basic/spices,3323
13504,fruits-veg/vegetable,3324
13505,basic/canned-fruits-vegetable,3324
13506,fruits-veg/fruit,3324
13507,fruits-veg/vegetable,3325
13508,dairy/cheese,3325
13509,basic/canned-fruits-vegetable,3325
13510,fruits-veg/vegetable,3326
13511,basic/spices,3326
13512,pastry/basic,3326
13513,fruits-veg/fruit,3327
13514,free-time/books-news-magazines,3327
13515,meat/meat-products,3327
13516,fruits-veg/fruit,697
13517,basic/oil-acid-grease,697
13518,drinks/alcohol,697
13519,dairy/cheese,3328
13520,meat/fish,3328
13521,meat/smoked,3328
13522,meat/meat-products,3329
13523,meat/deli,3329
13524,dairy/cheese,3329
13525,fruits-veg/vegetable,795
13526,drinks/alcohol,795
13527,dairy/cheese,795
13528,pastry/other,611
13529,pastry/salty,611
13530,home/plants-garden,611
13531,basic/spread,3330
13532,dairy/cheese,3330
13533,pastry/basic,3330
13534,pastry/salty,3331
13535,basic/baking,3331
13536,basic/instant,3331
13537,fruits-veg/dried-nuts,3332
13538,basic/baking,3332
13539,free-time/books-news-magazines,3332
13540,fruits-veg/fruit,3333
13541,fruits-veg/vegetable,3333
13542,drinks/alcohol,3333
13543,snacks/sweet,3334
13544,dairy/milk,3334
13545,pastry/sweet,3334
13546,snacks/sweet,3335
13547,fruits-veg/dried-nuts,3335
13548,snacks/salty,3335
13549,basic/spread,3336
13550,dairy/milk,3336
13551,basic/baking,3336
13552,snacks/sweet,3337
13553,health/vitamins-ointments,3337
13554,home/maintenence,3337
13555,home/maintenence,3338
13556,dairy/milk,3338
13557,home/decorations,3338
13558,home/maintenence,3339
13559,home/accessories,3339
13560,drinks/non-alcoholic,3339
13561,auto/fuel,3340
13562,other,3340
13563,drinks/alcohol,3340
13564,basic/tea-coffee-soups,1802
13565,dairy/cheese,1802
13566,meat/meat-products,1802
13567,drinks/non-alcoholic,1798
13568,drinks/mineral-water,1798
13569,home/plants-garden,1798
13570,dairy/cheese,3341
13571,dairy/joghurts,3341
13572,basic/tea-coffee-soups,3341
13573,basic/jams-marmelade-honey,3342
13574,pastry/sweet,3342
13575,drinks/mineral-water,3342
13576,basic/tea-coffee-soups,3343
13577,dairy/cheese,3343
13578,drinks/alcohol,3343
13579,auto/care,3344
13580,home/maintenence,3344
13581,free-time/toys,3344
13582,frozen/instant,1801
13583,frozen/sweet,1801
13584,frozen/fruit-vegetable,1801
13585,frozen/instant,3345
13586,frozen/sweet,3345
13587,frozen/fruit-vegetable,3345
13588,dairy/cheese,1799
13589,dairy/joghurts,1799
13590,drinks/beer,1799
13591,frozen/instant,1800
13592,meat/smoked,1800
13593,pastry/sweet,1800
13594,home/maintenence,3346
13595,auto/care,3346
13596,home/accessories,3346
13597,home/maintenence,3347
13598,drugstore/beauty,3347
13599,auto/care,3347
13600,basic/instant,3348
13601,basic/jams-marmelade-honey,3348
13602,basic/spread,3348
13603,pastry/basic,3349
13604,home/maintenence,3349
13605,drinks/wine,3349
13606,home/plants-garden,3106
13607,free-time/books-news-magazines,3106
13608,drugstore/beauty,3106
13609,home/plants-garden,3108
13610,free-time/books-news-magazines,3108
13611,drugstore/beauty,3108
13612,home/plants-garden,3110
13613,free-time/books-news-magazines,3110
13614,drugstore/beauty,3110
13615,home/plants-garden,3112
13616,free-time/books-news-magazines,3112
13617,drugstore/beauty,3112
13618,home/plants-garden,3113
13619,free-time/books-news-magazines,3113
13620,drugstore/beauty,3113
13621,home/plants-garden,3114
13622,free-time/books-news-magazines,3114
13623,drugstore/beauty,3114
13624,home/plants-garden,3116
13625,free-time/books-news-magazines,3116
13626,drugstore/beauty,3116
13627,home/plants-garden,3118
13628,free-time/books-news-magazines,3118
13629,drugstore/beauty,3118
13630,home/plants-garden,3120
13631,free-time/books-news-magazines,3120
13632,drugstore/beauty,3120
13633,home/plants-garden,3122
13634,free-time/books-news-magazines,3122
13635,drugstore/beauty,3122
13636,home/plants-garden,3124
13637,free-time/books-news-magazines,3124
13638,drugstore/beauty,3124
13639,home/plants-garden,3128
13640,free-time/books-news-magazines,3128
13641,drugstore/beauty,3128
13642,home/plants-garden,3144
13643,free-time/books-news-magazines,3144
13644,drugstore/beauty,3144
13645,home/plants-garden,3148
13646,free-time/books-news-magazines,3148
13647,drugstore/beauty,3148
13648,home/plants-garden,3149
13649,free-time/books-news-magazines,3149
13650,drugstore/beauty,3149
13651,home/plants-garden,3150
13652,free-time/books-news-magazines,3150
13653,drugstore/beauty,3150
13654,home/plants-garden,3244
13655,free-time/books-news-magazines,3244
13656,drugstore/beauty,3244
13657,home/maintenence,3259
13658,home/plants-garden,3259
13659,drugstore/beauty,3259
13660,home/plants-garden,3263
13661,free-time/books-news-magazines,3263
13662,drugstore/beauty,3263
13663,home/plants-garden,3264
13664,free-time/books-news-magazines,3264
13665,drugstore/beauty,3264
13666,home/plants-garden,3266
13667,free-time/books-news-magazines,3266
13668,drugstore/beauty,3266
13669,home/plants-garden,3267
13670,free-time/books-news-magazines,3267
13671,drugstore/beauty,3267
13672,home/plants-garden,3271
13673,free-time/books-news-magazines,3271
13674,drugstore/beauty,3271
13675,home/plants-garden,3281
13676,free-time/books-news-magazines,3281
13677,drugstore/beauty,3281
13678,home/maintenence,3286
13679,home/plants-garden,3286
13680,drugstore/beauty,3286
13681,free-time/books-news-magazines,3306
13682,basic/baking,3306
13683,basic/pasta,3306
13684,home/plants-garden,3312
13685,free-time/books-news-magazines,3312
13686,drugstore/beauty,3312
13687,home/decorations,3350
13688,pastry/sweet,3350
13689,basic/sauces,3350
13690,home/maintenence,3351
13691,snacks/sweet,3351
13692,drugstore/beauty,3351
13693,basic/canned-fruits-vegetable,3352
13694,dairy/joghurts,3352
13695,snacks/salty,3352
13696,meat/fish,3353
13697,pastry/sweet,3353
13698,basic/sauces,3353
13699,home/maintenence,3354
13700,home/accessories,3354
13701,meat/fish,3354
13702,baby/fake-food,3355
13703,drinks/beer,3355
13704,dairy/butter,3355
13705,drugstore/beauty,3356
13706,drinks/alcohol,3356
13707,basic/tea-coffee-soups,3356
13708,drugstore/hygiene,3357
13709,drugstore/beauty,3357
13710,basic/flavoring,3357
13711,drinks/beer,3358
13712,snacks/sweet,3358
13713,basic/sauces,3358
13714,basic/sugar-flour-rice,3359
13715,basic/spices,3359
13716,dairy/joghurts,3359
13717,basic/morning,3360
13718,basic/jams-marmelade-honey,3360
13719,baby/food,3360
13720,basic/pasta,3361
13721,pastry/sweet,3361
13722,basic/flavoring,3361
13723,frozen/instant,3362
13724,frozen/sweet,3362
13725,basic/instant,3362
13726,dairy/joghurts,3363
13727,dairy/lact-free,3363
13728,health/vitamins-ointments,3363
13729,basic/baking,3364
13730,home/plants-garden,3364
13731,drinks/non-alcoholic,3364
13732,dairy/milk,1234
13733,drinks/mineral-water,1234
13734,fruits-veg/vegetable,1234
13735,dairy/butter,3365
13736,pastry/salty,3365
13737,dairy/lact-free,3365
13738,dairy/cheese,3366
13739,snacks/sweet,3366
13740,eating,3366
13741,dairy/cheese,3367
13742,drinks/alcohol,3367
13743,dairy/joghurts,3367
13744,dairy/cheese,3368
13745,frozen/instant,3368
13746,drinks/alcohol,3368
13747,dairy/cheese,3369
13748,drinks/alcohol,3369
13749,drinks/wine,3369
13750,dairy/cheese,3370
13751,drinks/alcohol,3370
13752,fruits-veg/vegetable,3370
13753,basic/spread,3371
13754,basic/jams-marmelade-honey,3371
13755,auto/fuel,3371
13756,fruits-veg/fruit,3372
13757,drinks/alcohol,3372
13758,drinks/non-alcoholic,3372
13759,meat/meat-products,3373
13760,basic/spread,3373
13761,basic/sugar-flour-rice,3373
13762,meat/meat-products,3374
13763,basic/spread,3374
13764,meat/meat,3374
13765,fruits-veg/vegetable,3375
13766,home/plants-garden,3375
13767,basic/sugar-flour-rice,3375
13768,fruits-veg/fruit,3376
13769,drinks/alcohol,3376
13770,meat/meat-products,3376
13771,fruits-veg/vegetable,3377
13772,basic/canned-fruits-vegetable,3377
13773,dairy/cheese,3377
13774,fruits-veg/fruit,3378
13775,free-time/books-news-magazines,3378
13776,drinks/alcohol,3378
13777,fruits-veg/fruit,3379
13778,fruits-veg/vegetable,3379
13779,basic/instant,3379
13780,pastry/basic,3380
13781,basic/spread,3380
13782,meat/meat-products,3380
13783,fruits-veg/fruit,3381
13784,pastry/other,3381
13785,fruits-veg/vegetable,3381
13786,home/maintenence,3382
13787,home/cleaning,3382
13788,snacks/sweet,3382
13789,pastry/sweet,1245
13790,dairy/joghurts,1245
13791,meat/fish,1245
13792,pastry/basic,1246
13793,basic/instant,1246
13794,home/accessories,1246
13795,baby/supplies-hygiene,3383
13796,snacks/salty,3383
13797,snacks/sweet,3383
13798,home/maintenence,3384
13799,dairy/cheese,3384
13800,meat/deli,3384
13801,basic/pasta,3385
13802,home/office,3385
13803,basic/flavoring,3385
13804,home/maintenence,3386
13805,health/medical-supplies,3386
13806,home/accessories,3386
13807,drugstore/beauty,3387
13808,home/office,3387
13809,drugstore/hygiene,3387
13810,home/office,3388
13811,home/maintenence,3388
13812,fruits-veg/dried-nuts,3388
13813,free-time/books-news-magazines,3389
13814,dairy/cheese,3389
13815,drugstore/beauty,3389
13816,home/office,3390
13817,home/maintenence,3390
13818,home/accessories,3390
13819,home/office,3391
13820,fruits-veg/dried-nuts,3391
13821,basic/pasta,3391
13822,home/office,3392
13823,basic/pasta,3392
13824,meat/fish,3392
13825,health/medical-supplies,3393
13826,drinks/mineral-water,3393
13827,health/vitamins-ointments,3393
13828,health/vitamins-ointments,3394
13829,home/maintenence,3394
13830,drugstore/dental,3394
13831,home/plants-garden,3395
13832,fruits-veg/vegetable,3395
13833,basic/flavoring,3395
13834,health/medical-supplies,3396
13835,health/vitamins-ointments,3396
13836,dairy/lact-free,3396
13837,pastry/basic,3397
13838,pastry/salty,3397
13839,pastry/sweet,3397
13840,pastry/sweet,3398
13841,basic/jams-marmelade-honey,3398
13842,snacks/sweet,3398
13843,pastry/sweet,3399
13844,snacks/sweet,3399
13845,dairy/cheese,3399
13846,snacks/sweet,3400
13847,basic/spread,3400
13848,dairy/cheese,3400
13849,snacks/sweet,3401
13850,fruits-veg/vegetable,3401
13851,drinks/non-alcoholic,3401
13852,basic/baking,3402
13853,home/accessories,3402
13854,basic/pasta,3402
13855,snacks/sweet,3403
13856,frozen/sweet,3403
13857,dairy/joghurts,3403
13858,snacks/sweet,1730
13859,dairy/joghurts,1730
13860,health/vitamins-ointments,1730
13861,pastry/basic,3404
13862,pastry/salty,3404
13863,pastry/other,3404
13864,home/maintenence,3405
13865,drugstore/beauty,3405
13866,pastry/sweet,3405
13867,snacks/sweet,3406
13868,home/maintenence,3406
13869,health/vitamins-ointments,3406
13870,dairy/joghurts,3407
13871,health/vitamins-ointments,3407
13872,pastry/sweet,3407
13873,snacks/sweet,3408
13874,home/maintenence,3408
13875,home/plants-garden,3408
13876,other,848
13877,free-time/other,848
13878,home/bags,848
13879,drinks/alcohol,850
13880,dairy/cheese,850
13881,drinks/wine,850
13882,pastry/sweet,851
13883,basic/baking,851
13884,fruits-veg/vegetable,851
13885,drinks/beer,3409
13886,home/maintenence,3409
13887,home/accessories,3409
13888,meat/meat-products,854
13889,basic/spread,854
13890,snacks/sweet,854
13891,pastry/sweet,1978
13892,snacks/sweet,1978
13893,dairy/joghurts,1978
13894,snacks/sweet,849
13895,pastry/sweet,849
13896,basic/jams-marmelade-honey,849
13897,snacks/sweet,1977
13898,dairy/milk,1977
13899,health/vitamins-ointments,1977
13900,snacks/sweet,1973
13901,fruits-veg/vegetable,1973
13902,basic/canned-fruits-vegetable,1973
13903,meat/fish,3410
13904,basic/baking,3410
13905,home/cleaning,3410
13906,home/office,3411
13907,basic/pasta,3411
13908,free-time/books-news-magazines,3411
13909,frozen/instant,3412
13910,drinks/alcohol,3412
13911,snacks/sweet,3412
13912,home/maintenence,3338
13913,dairy/milk,3338
13914,home/decorations,3338
13915,drinks/alcohol,3413
13916,dairy/butter,3413
13917,pastry/sweet,3413
13918,home/plants-garden,3414
13919,fruits-veg/fruit,3414
13920,basic/wheat-legumes,3414
13921,home/plants-garden,3415
13922,fruits-veg/fruit,3415
13923,basic/wheat-legumes,3415
13924,home/plants-garden,3416
13925,home/maintenence,3416
13926,drinks/non-alcoholic,3416
13927,basic/spices,3417
13928,dairy/cheese,3417
13929,meat/meat-products,3417
13930,home/maintenence,3418
13931,snacks/sweet,3418
13932,pastry/sweet,3418
13933,basic/spread,3419
13934,fruits-veg/vegetable,3419
13935,meat/meat-products,3419
13936,snacks/sweet,3420
13937,fruits-veg/vegetable,3420
13938,basic/tea-coffee-soups,3420
13939,drinks/alcohol,3421
13940,fruits-veg/vegetable,3421
13941,dairy/cheese,3421
13942,home/accessories,3422
13943,basic/wheat-legumes,3422
13944,home/maintenence,3422
