id,receipt_id,ico,cash_register_code,issue_date,create_date,customer_id,dic,ic_dph,invoice_number,okp,paragon,paragon_number,receipt_number,type,tax_base_basic,tax_base_reduced,total_price,free_tax_amount,vat_amount_basic,vat_amount_reduced,vat_rate_basic,vat_rate_reduced,exemption,org_building_number,org_country,org_dic,org_ic_dph,org_ico,org_municipality,org_name,org_postal_code,org_property_registration_number,org_street_name,org_vat_payer,unit_building_number,unit_cash_register_code,unit_country,unit_municipality,unit_postal_code,unit_property_registration_number,unit_street_name,unit_name,unit_type,pkp,category,organization_id,org_unit_id,created_date,last_modified_date,created_by,last_modified_by
419,O-1262B5B0640A4180A2B5B0640A3180C2,50020188,88821201510110067,04.02.2024 13:27:31,04.02.2024 13:27:26,,2120151011,SK2120151011,,B0502C02-B1CDC52C-F12B437D-D2AE7665-08B57989,b'\x00',,1645,PD,11.52,0.0,13.82,0.0,2.3,0.0,20.0,10.0,b'\x00',3,Slovensko,2120151011,SK2120151011,50020188,Bratislava - mestská časť Petržalka,TERNO real estate s.r.o.,,,Bratská,b'\x01',,88821201510110067,Slovensko,Veľký Biel,90024,34,Obchodná,,STANDARD,sAauqGhphWeoJmC8bmthIy6MCrpi8Vy6UozBkv9alzt1U8dnYnZMtvhhLYgWx++TPfyNfGyB2a3ABn21f6WInX/4kEA/xRkS1V334aqSgrHsDkzPXAZ07rsGvCCOptgoDHKpPkbZMafPdCdOIhmjq5fNoQa1GPDHqqgNKOI2oSWyI0Us9t18qyxHJK2QRgX75yqw/9NhrBDp/Povs5eqLm3z50Y4XQ1fPo8NyFSfswzG/z/LCaZ8NsXYMrnY3la6Rp0f2pCgX5fCznbO0K2HrPgvNr8ip84Ar2pZalS6TPoYlXjPtH6lpOf578NB3lyBRdSJ5588elC8eci3pET5gw==,,124,145,2024-02-10 19:38:17,2024-02-10 19:38:17,5,5
420,O-0D28C64C7F524456A8C64C7F5214564A,31322832,88820203726400370,08.02.2024 11:57:01,08.02.2024 11:57:21,,2020372640,SK2020372640,,9c56aa64-ee2f994c-08bcbd8e-84396ece-13059518,b'\x00',,2572,PD,53.5,0.0,64.2,0.0,10.7,0.0,20.0,10.0,b'\x00',,Slovensko,2020372640,SK2020372640,31322832,Bratislava - mestská časť Ružinov,"SLOVNAFT, a.s.",,1,Vlčie hrdlo,b'\x01',,88820203726400370,Slovensko,Senec,90301,,Diaľničná cesta,,STANDARD,S8SQ2Q8bugbuUt/7voolP9ilhEqsK8dD5tuSb/2d/d8SzUxtw9/oitmhXfIbU6AAkz0Q+a1fohbdKOs5BquKk9+iHLMmd142tAwHIC2RC7r5oOfJ5Im1g2gUoBirYhmfgKV+dVEEb0dbXA1nZw1PRdQSp98g9LIdELRyf83txkAWccDCLmusokpx4Wj9uvOmMIOJUuwdDQlnCHuVggIL7vKhlo7EXGdwKe7QTb0Fcls+rAAodfvoBUKDH5NrFUvWSI7LiFxQULKvRcXlNwaaOvF7rwnLwgrCLYi6yqEC65ANovwbBiF4yVCjgEkoeOa8yjTxhxkDL0QP0beT75kvpg==,Auto-moto/null,4,180,2024-02-10 19:38:33,2024-02-10 19:38:33,5,5
421,O-4E00D4C0065849FF80D4C00658B9FF25,31347037,88820203125030218,11.02.2024 10:47:52,11.02.2024 10:47:52,,2020312503,SK2020312503,,85DD57FB-A9448D60-DD6319FD-5D5C4B9A-2D4135D1,b'\x00',,4020,PD,30.52,2.17,39.16,0.15,6.1,0.22,20.0,10.0,b'\x00',19/A,Slovensko,2020312503,SK2020312503,31347037,Bratislava - mestská časť Ružinov,BILLA s.r.o.,,,Bajkalská,b'\x01',A,88820203125030218,Slovensko,Senec,90301,1,Svätoplukova,,STANDARD,S87INxIrrvqQ2Yq9KLj+KCXkec2EdfUlKq1ArwpQuZ8xpUD9y1EL2xBg1/hiAMetWHng1jkJCUdLBKVVg2HoIXICGnVoSLIaRqq4fhLXFcD4qQTPUbLcRcp1jEgPrHzRjAT7lIJh3AoZbK8n0hp0vdxqEGUEv6b/oJzX+O5xgcKdo/v4xvwypxd389mhNqDY2hQ8bUvUDrFwUe4KW1f7+XlU2oOBit3VsE1NfZZq8hj70e7HEKuj63vszU2p0DzFkz8KYwDIBESlqsbGEeBMBR2s8lQ2UPOV57lu2k0v5XCyzb2vFgShIc1rnuHSPZ90EawsY2Fud6XQtX2Ezv2HEQ==,Stravovanie/null,1,137,2024-02-11 15:48:25,2024-02-11 15:48:25,5,5
422,O-79C113F4DCF54D308113F4DCF53D30A3,47793155,88820241336500011,02.02.2024 15:02:24,02.02.2024 15:02:24,,2024133650,SK2024133650,,7211DF4E-BBB9013F-CD3ECC0D-F19BD50B-A471D699,b'\x00',,162,PD,3.32,0.0,3.98,0.0,0.66,0.0,20.0,10.0,b'\x00',,Slovensko,2024133650,SK2024133650,47793155,Bratislava - mestská časť Nové Mesto,Slovenský potravinársky priemysel a.s.,,46A,Tomášikova,b'\x01',,88820241336500011,Slovensko,Bratislava - mestská časť Nové Mesto,83104,46A,Tomášikova,,STANDARD,WXrLw9RziGcaZ9zIGN5UuYNAXVZcgr6FJ5OPBL9+fpZohNYIPxCIgwFaN4gAZtlvizirrFYHTfj+qxbJc8GXAaE/AMgoL9XVmqhElza0wk6k0XfNlwe+pb/wlbjP33Zh3THS5ah1ogTvY827s+wNGnw7MRRVF4jZWFnsGFCsvYUg808p1WAPaDnS2iWLB7MbMM/N4tbe6+/0He7+7gudFlh7mKBp10e9PXbbRRwHv1tMrFXXrVLz+fFbzKzDyY7GKid3z472B+hxk7aO50VnTz8+FFL8FoZujNKUtwPVi7szuFast+18vU5xiUlKkcIXWdxQMT14pIw2GrOZqVsDzg==,Stravovanie/Potraviny,56,154,2024-02-12 13:06:33,2024-02-12 13:08:09,13,13
423,O-F5B7283F38874160B7283F388781603E,47793155,88820241336500011,02.02.2024 14:56:40,02.02.2024 14:56:40,,2024133650,SK2024133650,,463FF1DF-3349763D-EDA68674-2A3E517D-2C4D06C8,b'\x00',,161,PD,1.9,0.0,2.45,0.15,0.38,0.0,20.0,10.0,b'\x00',,Slovensko,2024133650,SK2024133650,47793155,Bratislava - mestská časť Nové Mesto,Slovenský potravinársky priemysel a.s.,,46A,Tomášikova,b'\x01',,88820241336500011,Slovensko,Bratislava - mestská časť Nové Mesto,83104,46A,Tomášikova,,STANDARD,fTaU8Crxn5L8w8oj+ll6JSHto+h34gRRq7r+lqxpqn74/Emj1JSqL0NjcntoWf/06aoVpj3gT9LugFjgCApM60avwGS30O9+s4V4TK5YBSOnYBLTBgOkXn+HlESX5z41upWWVdwPHo7xtkXfa1OEFwosqzM4J0k+5cAL6f95cmgCKLjvQ78vNo1tFPPK5C8g3dSazpMSl3suElWcz/sETWnmHIRgsKHWISJCfQD5LsNnPc78zG071jBMTy7aZl8zfrm4FM+kfqbIDZIDKSjTqZvFj0nZJHjACsMqhIAD/clWH7K9TcRTknZR4lzWotuH/ApYrsFAsTQNPMa+B3pgcQ==,Stravovanie/Potraviny,56,154,2024-02-12 13:12:56,2024-02-12 13:13:12,13,13
424,O-6CCBD259957744648BD25995771464AE,55248691,88821219117810001,12.02.2024 16:48:23,12.02.2024 16:48:23,,2121911781,SK2121911781,,049262DD-C8AD32A1-05E10AA9-F3B4DB2B-BBFE3914,b'\x00',,787,PD,7.96,0.0,9.55,0.0,1.59,0.0,20.0,10.0,b'\x00',13,Slovensko,2121911781,SK2121911781,55248691,Bernolákovo,Drab s.r.o.,,1699,Trnavská,b'\x00',,88821219117810001,Slovensko,Bernolákovo,90027,4986,Dukelská,,STANDARD,JppMhyTiVnyh02fINJVLHEyL3bnzdmVcI84bPEHjkSu+Eux3WprddDcap7OsKCErDFzKpv0loT5qRb4i1TmZ8+MNW49HViYyajPwyIHEJotc9/KrK1nC49v7AuxwJdyG9BAz7Qx0tzlYdLY2YA4e14LrajvzziWRG3hb08hPC9RQBKDDanLo9Qry+vH+x6PNiP6+HfGZuY2ZYUgnlOwmAr54jXhBoTyYXvgOj1tCADVQhHPCqkym6z1Gs2HewznyTzG6WcDzFVmKxNjIgoIG3a5/NReJB6wiogcEtSwm0sLtrRc1rlqDLZ2X/hH4qbw8eA7FOt2nqofEttusyqXHpQ==,Ostatné výdavky/null,147,181,2024-02-13 07:23:10,2024-02-13 07:23:22,19,19
425,O-6CCBD259957744648BD25995771464AE,55248691,88821219117810001,12.02.2024 16:48:23,12.02.2024 16:48:23,,2121911781,SK2121911781,,049262DD-C8AD32A1-05E10AA9-F3B4DB2B-BBFE3914,b'\x00',,787,PD,7.96,0.0,9.55,0.0,1.59,0.0,20.0,10.0,b'\x00',13,Slovensko,2121911781,SK2121911781,55248691,Bernolákovo,Drab s.r.o.,,1699,Trnavská,b'\x00',,88821219117810001,Slovensko,Bernolákovo,90027,4986,Dukelská,,STANDARD,JppMhyTiVnyh02fINJVLHEyL3bnzdmVcI84bPEHjkSu+Eux3WprddDcap7OsKCErDFzKpv0loT5qRb4i1TmZ8+MNW49HViYyajPwyIHEJotc9/KrK1nC49v7AuxwJdyG9BAz7Qx0tzlYdLY2YA4e14LrajvzziWRG3hb08hPC9RQBKDDanLo9Qry+vH+x6PNiP6+HfGZuY2ZYUgnlOwmAr54jXhBoTyYXvgOj1tCADVQhHPCqkym6z1Gs2HewznyTzG6WcDzFVmKxNjIgoIG3a5/NReJB6wiogcEtSwm0sLtrRc1rlqDLZ2X/hH4qbw8eA7FOt2nqofEttusyqXHpQ==,Ostatné výdavky/null,147,181,2024-02-13 07:23:54,2024-02-13 07:23:54,19,19
426,O-DB44DDD9CFC94D0084DDD9CFC9FD0007,31347037,88820203125030216,15.02.2024 11:36:54,15.02.2024 11:36:54,,2020312503,SK2020312503,,AAB537FA-A462AEBF-756DC72D-C737134C-80557CDA,b'\x00',,4083,PD,12.83,0.0,15.4,0.0,2.57,0.0,20.0,10.0,b'\x00',19/A,Slovensko,2020312503,SK2020312503,31347037,Bratislava - mestská časť Ružinov,BILLA s.r.o.,,,Bajkalská,b'\x01',A,88820203125030216,Slovensko,Senec,90301,1,Svätoplukova,,STANDARD,gorhTjfS2K7W6GGinRzk9cyyoECRL/7MMkJNsxZs56ccGhYR6PDw1yDoCk3Ix40Y7/1lPQc85ufPIGXsNKkYpzs7mwmirMAmcM7cWyubevoXK1M3PQt4+p0JrGa5qxQ8PnEpp0O6b+duGQiWX7rjq2sORJDziX4mqo6s2QL2tqahxUkyhFHJEumsx+bISbiy6JCT9uiwWlUkGgeJ4uha74jElfARInFUfgZnf0qTOYTL6NsB+J3UWNDXoBrpelbOUvmcNFJW0iX9W+rGv+5BrP75e0un6wjAHgSr5UAVYlzDFAYt9+vrr3xEGNT6xwj5lYTzpqniV6/p8ou957OaqQ==,Stravovanie/null,1,137,2024-02-15 11:39:15,2024-02-15 11:39:15,5,5
427,O-130C352AED6A4CC08C352AED6A7CC014,35793783,88820202794152075,14.02.2024 12:13:32,14.02.2024 12:13:32,,2020279415,SK2020279415,,4ED36CE6-B7B8E986-A0BAC65A-90AAF88D-9ADC8848,b'\x00',,7265,PD,80.07,37.73,137.73,0.15,16.01,3.77,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, v.o.s.",,1E,Ružinovská,b'\x01',30,88820202794152075,Slovensko,Bernolákovo,90027,2990,Dukelská,,STANDARD,DTcHT+xrc3jO65MX4fuufofsofeOgOy+MOeJ2DNM5bX5ON5fZoko8Aaou2BYQpmFlAVkpjKpU4r6YH9XJ9BbdPw0aM1DcE4jgfAqolIvR00cxmG3MknOXCVJZpMxd9+Gb6fcV043Ez++SUzkYJ7zmaH0CzzlVPJWgWxqXK7RyrJ4afELxO0DH1nJLqZA+O0U1UI8eoyU351jjJ/972KVvxb1z1lCXZmxopjElzzm0k5dDCUZnzOfLxKv89qNgwjHek7GcHGOC/arW3CkxqTN2zP4dUzkybGXRm33xcE6PKOEGLsYY6aFe716M9ALbPTNRCZmmO2ml/sA2p+KreSpgg==,Stravovanie/null,3,148,2024-02-15 11:39:26,2024-02-15 11:39:27,5,5
428,O-983EE74F5CA24F36BEE74F5CA23F36B7,52041981,88821208855800001,12.02.2024 18:33:51,12.02.2024 18:33:51,,2120885580,SK7120000195,,b4d92f04-b507fa0d-01f6c761-3cb021c3-7b67c370,b'\x00',,518,PD,0.82,17.21,19.92,,0.17,1.72,20.0,10.0,b'\x00',A,Slovensko,2120885580,SK7120000195,52041981,Košice - mestská časť Juh,Dr.Max 179 s.r.o.,,8,Moldavská cesta,b'\x01',,88821208855800001,Slovensko,Bratislava,84103,6780,"Bory Mall, Lamač",,STANDARD,YLp9jXg8CNRRIZ5hscoaVR+u//o5nOfxNV5Q51UbCMPZoCblyA/azMwOYl/Y05A8YJn/hwEKYQeY0DsfDoKCrCXGWduTXs+cU5faxQvRFbZduSxeg8gPD2HqO1xbs0BD5CmJqKKh8aS3Goe+meZD8ERSMLhPCTE13otEJnpulIS+QLNoZiqMBomtHZmfiLi1ucQz5vGHmyrnG9c3eJAzTgwaT8uPInPaBrwEQXb26PeNaW6TEt4IZcfjNSDnvBfHcaCfeOtFCRmGes6MXpYwHyfaaU3Na10osLhTFLl3XoT4R8ooUftMJp+Yu0Qg8EDtkEoLtWeJyZSZvDYWLooKFw==,Zdravie a osobná starostlivosť/null,148,182,2024-02-21 13:02:49,2024-05-13 07:09:58,12,12
429,O-990019FA586445FB8019FA586405FBA1,47619431,88820240297550001,15.02.2024 16:22:52,15.02.2024 16:22:52,,2024029755,SK2024029755,,96205319-3d398095-4fcd6036-1f1645c9-b0bea5e9,b'\x00',,164,PD,110.66,0.0,132.79,0.0,22.13,0.0,20.0,10.0,b'\x00',14,Slovensko,2024029755,SK2024029755,47619431,Bratislava - mestská časť Ružinov,Ludopolis s.r.o.,,18074,Jégeho,b'\x01',,88820240297550001,Slovensko,Bratislava,82108,14,Seberíniho,,STANDARD,WyzFcZmTSfyhrSpMwDKCdrZ0B8hW2ZZ+Yr9bnF6QmX9vdHl454r87e27dgarshUOnz7Y7O8W1CqLVTvSL+TIupAVyCm2aK+ollKtsjHEASPnR8uOuQobihe9QFPUdWbwN9nJLBmy+au3FVY7/DUuoIbriGZR+fcSL7aQh7IVAbT47cuURlrQj8tg8EMey1LkFOrMyYwkzW6d/ldhBelXIkRaOsPTyIhNpoTHsNNLBSqpy5vWULHcXY0ksHMUblhQlJ7CdPmUaleaLyWsQGPgpjxOa42A2OdFStxLCq424pBiMmpX6TuJY1c9eOQ99y8pNumSq6psvLUL72m9xNSO0A==,Ostatné výdavky/Darčeky,149,183,2024-02-21 13:14:31,2024-02-21 13:14:56,12,12
430,O-908B1BA7C1D144378B1BA7C1D154379F,47793155,88820241336500007,21.02.2024 17:26:23,21.02.2024 17:26:23,,2024133650,SK2024133650,,4D633334-BFF7BB7E-35407711-6242E3AC-BC875955,b'\x00',,12848,PD,22.66,10.85,39.13,0.0,4.53,1.09,20.0,10.0,b'\x00',,Slovensko,2024133650,SK2024133650,47793155,Bratislava - mestská časť Nové Mesto,Slovenský potravinársky priemysel a.s.,,46A,Tomášikova,b'\x01',,88820241336500007,Slovensko,Bratislava - mestská časť Nové Mesto,83104,46A,Tomášikova,,STANDARD,CX2M4rQfDT+WQaR4KKEM3l9x6xdv768isYbt2VdBxXowc4/beO5QZ4DFi36PqcCdhPPCUAQ7WvEk2vZ7LktQTZ/1CbhAgjAXtCXMQbWvF/fBbyFaB+VTHlFARD+uFUal8isAETq7cG7+E/F8O8qIHKx/YOyd+yOQysSTw3DnJ0IcxLyJh4URRvvOr5TY2N496Q7BVozE1Mm5yPA3AxGurzzur/BeZSk94JLcMtU93/GPywuMojBUkrzeLQEVWhoyvK3H7bVMSF1t7Bvq9ZAVLwTcE+CLdIp+kgSKBxKAKiVDPoHJ/jo0MCFx6aFehiIb2Pw4uWRO81H9LC1s0guDiA==,Stravovanie/Potraviny,56,154,2024-02-21 17:45:56,2024-02-21 17:46:07,16,16
431,O-717ACD2657764E3BBACD2657765E3BC6,50201638,88821202402650004,23.02.2024 09:45:56,23.02.2024 09:45:56,,2120240265,SK7020000350,,a99464dc-6fc2f661-8218d2f5-7c24c72a-3baed7cf,b'\x00',,3999,PD,,20.7,22.75,,,2.07,,10.0,b'\x00',A,Slovensko,2120240265,SK7020000350,50201638,Bratislava - mestská časť Rača,"BENU SK 61, s.r.o.",,2,Pribylinská,b'\x01',,88821202402650004,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,N10VAL6t9+naWq0Q32b5mSnaK8YOn7H9JqaDlgQF4c+5AF3YikC9q7DuHD6e9kxdvkYumWBAwhPHtuheoLB7+Ug0U6WhDv55iu0ZapBisZuE7aoEFg1C0rUlAIaEWQNcSj8uszTpFbZOFHa5uzPnPbPJyntbJL0YNT79bQ3+qpX7X4viw+4Ao4s15rox+lQyiWXL9i6Ls0F7vTRCqYY0Wq2YurgdzDkJ0IoRstZl6SkucsNGWDWJv1ARqoNiieiJkDtRUF5h8JNAkWxb0mG35KU/oqo8AOwXLLuh7xtpuo7aZUCNsF2bA8g8LWXNdbx4PiNx9AUjztUD+3KWboyKlA==,Zdravie a osobná starostlivosť/null,26,31,2024-02-23 11:27:00,2024-02-23 11:27:00,7,7
432,O-BE0827C462DC4A8F8827C462DCEA8F30,35793783,88820202794151807,21.02.2024 10:17:34,21.02.2024 10:17:34,,2020279415,SK2020279415,,CD757BF1-3AB822BF-D6A38F0F-434833D6-B0921B7B,b'\x00',,14066,PD,67.1,10.38,91.95,0.0,13.42,1.04,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, v.o.s.",,1E,Ružinovská,b'\x01',57A,88820202794151807,Slovensko,Bratislava,82109,16260,Trenčianska II.,,STANDARD,ApNTxsimZgMPQRzZQlBAIfc47UFmMIT9VTlAevts0CX3rHi7E3x/JkavQC38Na1CrlGfLEkMDy0i7WxayjGfx3MNw65kB5Ba2M2c25403Ff/hvNwGRhsbM2+axw7LAafLJOf7cl81EMILv51dzGPIJAhwOu9kyKryTVqB9op6843hyWqj6XNQwcv6bdz4C1RMaeH2nApobgui1FVpyRNFFDXIv8OqLucQLpi/1VzPwRT201YibSTRFwrNZqYVKpvXvcDBCMvFS1H8U0fOlyTP4WwCC1Vyxvo/0dGzQWJH0WjguvfRSr6O37lwDSlDRyxTxguw1M+d/rvnZgAKtdO7Q==,Stravovanie/null,3,11,2024-02-23 11:27:18,2024-02-23 11:27:19,7,7
433,O-B57D9C0DDB4A434EBD9C0DDB4A034E5E,35793783,88820202794152465,16.02.2024 10:18:53,16.02.2024 10:18:53,,2020279415,SK2020279415,,53BD172B-5D8CCD29-09B45367-803A5C80-952DE590,b'\x00',,17624,PD,25.52,15.24,47.4,0.0,5.11,1.52,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, v.o.s.",,1E,Ružinovská,b'\x01',,88820202794152465,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,SmZ4+bpr1hRZYSrpMcMJ4qMfQ4yoihOGD9vbHgRxDemVolJT+uCzDfrdGmnm1GUnzGey9X5BMFlL4ijw4FwHufpQAJiJ/w1r6tWElTXqRUG/VpzZE/ZbKhC2TW0aLncUYUa3uWROoLvoGI2nX22xPvmUaZ2bNPElg0vI+IW8Ib1joBGpj0ZUi8+BjnB0DycJQq40Gc1x4Je78Nc4WGU+UEKSZVTEEnLX+UUSiNaTULg3r/FZy4haS7N5DoKSeqbTmU6BEd+V/mgzMROf2u/8YB7xyyzKST2rDSou6aaMp6Aye69WdzEuTjroHhajkHvt32qBRBzD2yOVXk/4NxRC7Q==,Stravovanie/null,3,10,2024-02-23 11:28:10,2024-02-23 11:28:10,7,7
434,O-95C95F4A1DE44878895F4A1DE478787F,35795638,88820202574480001,20.02.2024 16:22:37,20.02.2024 16:22:37,,2020257448,SK2020257448,,2D132B35-E4E60A12-643BD2C0-537F69EB-EFF0B281,b'\x00',,2068,PD,3.07,17.63,23.08,,0.62,1.76,20.0,10.0,b'\x00',,Slovensko,2020257448,SK2020257448,35795638,Bratislava - mestská časť Ružinov,EMKAR market s.r.o.,,11,Dulovo nám.,b'\x01',,88820202574480001,Slovensko,Bratislava,82109,11,Dulovo nám.,,STANDARD,JirilU5vAsgXOZi0GdguZ9DPQmQJ5AdTRgrYdSETkidCWNBedPhJsjTIWlrjC6MHXPw+S1oB02rPP66ac5FlM4Z9P9MDB3sjmc2omZBiOYiwubGw9FTw7IXJ7BWcOFks1tRbquOAxlDLkBlU9aNxCaZKGjP+T3YCNMj3au5+jTY9bg0Fw4AFVeqYeN1u/pDmmYq1p2+cSnxItZM8GTjGiHyhJ+GBwfqaxWWHGi0+OXSEDo2hQYWcdf/1/y4QZgPp1Rps1nLLdFAuU4W9hYB/fJV9erUlY+TBd3T4RdtG2oaAzZDDwix91inpySLGiXFvvgZ1+pHg6mEKSOxgYS/MSQ==,Stravovanie/null,20,25,2024-02-23 11:28:32,2024-02-23 11:28:32,7,7
435,O-A15BE74177FB45CF9BE74177FBF5CF91,35793783,88820202794152467,19.02.2024 10:31:52,19.02.2024 10:31:52,,2020279415,SK2020279415,,142A5AC9-62F62529-34DF4864-7EFB809C-B480D8CB,b'\x00',,14003,PD,38.77,11.29,58.95,0.0,7.76,1.13,20.0,10.0,b'\x00',,Slovensko,2020279415,SK2020279415,35793783,Bratislava - mestská časť Ružinov,"Lidl Slovenská republika, v.o.s.",,1E,Ružinovská,b'\x01',,88820202794152467,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,raAJRbJNRiFA9lqGcSzD74w1WFMyAYNxabjnoZ4GreWFDTJT0RGXdnTDxT3t2fSiHsx4eJIMdVvwxXUvPa8YZ2Jc330dNXOsKssD0CI+gYV/7LfYM+KSxAKAHSxCWoBIAWlfcmvZ321On41jr4PkpdUjn/TpiU3ura4dbKiGwmOAme5EZuBjRo9pkoNeKYDmgZ/G49f7Rp4efMr+ieHtwpt3+MqSbH/6n9vMb3cAl0bLTGMzbA1cr4XLDL5Nxd4e1+kNT60Aslf3mSFLkH8Qt0PQ928Bi2HAF6tf7k2l6jwxtnckzI9dlh/EP5Nl7TgPEjv/MFelv1nG4kQ4pNnvnw==,Stravovanie/null,3,10,2024-02-23 11:29:45,2024-02-23 11:29:45,7,7
436,O-CAFE78C4309A4DCBBE78C4309A1DCB85,35795638,88820202574480001,15.02.2024 08:01:15,15.02.2024 08:01:15,,2020257448,SK2020257448,,585AE46C-5D15F7C6-2E7BD7E9-068A71BF-8C1DF7B5,b'\x00',,1490,PD,4.07,0.68,5.64,,0.82,0.07,20.0,10.0,b'\x00',,Slovensko,2020257448,SK2020257448,35795638,Bratislava - mestská časť Ružinov,EMKAR market s.r.o.,,11,Dulovo nám.,b'\x01',,88820202574480001,Slovensko,Bratislava,82109,11,Dulovo nám.,,STANDARD,WdWiktmOFW9KDHOyNd6sb1NgpKwsk27BAx+YczRJkjFJBiDjbuHiO8VYOJIlAboBasS00gY8lIsqGrdUJld3iT1RZ7RN7ZJ1xMMwhpI4zrKKCr7jYfDVAilRZY98bRIfjNYSSQ+E6HjUfSVgvl6SpkFh3QyRq2jghNmw/HqdS++Ysq3K1Ti99gbw01fpU4k4fzlRHxKoZUgiNdqUiZZX14mH75cr++L/35RPN1Mntmn6sH2DxEMJeKVxPyoZFo3YjWL9iU/VfHtOM3qVRo4AmjrfEH8lYQaeXntGBHdt83sXCk0Dex2WPFSH8guW23QdOt1RkqKionw514c4e553Pg==,Stravovanie/null,20,25,2024-02-23 11:29:52,2024-02-23 11:29:52,7,7
437,O-098D9ED4E0F345B38D9ED4E0F365B300,36008303,88820204512680031,09.02.2024 10:52:15,09.02.2024 10:52:15,,2020451268,SK2020451268,,54DDA7BD-6320B389-7BB36A75-687B0BD0-050E0B44,b'\x00',,914,PD,5.48,0.0,6.58,0.0,1.1,0.0,20.0,10.0,b'\x00',22,Slovensko,2020451268,SK2020451268,36008303,Žilina,"ALBI, s.r.o.",,8557,Oravská ulica,b'\x01',,88820204512680031,Slovensko,Bratislava,82109,3,Mlynské Nivy,,STANDARD,RGs8NdNslrC2gagvjy+YbxIGCr+pdBO4pZlX8kaGnJ0zp2PKOOavi8b5NEfVaBlAnSDe+BBWLbafmzKCdTIngwkKA3ntOi3mYNlrseShNXKodS5urJtYxggAICFDESzTV3rsqSmYPejfijIodfaZkQ+BctIKtAhjCHPTqzFwgSK20J2P8GWUF399/dr14zs2ovzahULXawSycFwpDFsfmbJDkg8jIrM/zzE05iPfbSA7lrHH9WYG6VyRPiXcLDeCM4PFL7njSD6kSXoIdU16CsuXkuJJGhePcYqH/3Usf+3DzXHzo0k+nNoXsvlIY2uw2HhuTXBS0bhuZosqbHX8Xw==,Zábava a oddych/null,45,51,2024-02-23 11:29:59,2024-02-23 11:29:59,7,7
438,O-EF71088EBED949B1B1088EBED909B158,31393781,88820203545340359,12.02.2024 11:35:26,12.02.2024 11:35:26,,2020354534,SK2020354534,,E24982C4-25FB461B-376ADF93-3C95F4A7-E7B1C37B,b'\x00',,10861,PD,20.67,0.0,24.8,0.0,4.13,0.0,20.0,10.0,b'\x00',,Slovensko,2020354534,SK2020354534,31393781,Bratislava - mestská časť Rača,"dm drogerie markt, s.r.o.",,18,Na pántoch,b'\x01',,88820203545340359,Slovensko,Bratislava,81109,5,Mlynské Nivy,,STANDARD,Glnrdfs5fgmUTnmbAbYR6GIBoL0HQvfOGGUhYGVVtCCMRIeuuxY5u4BubZGiczC/OAvuMsa4q4yko3H19YVi7XxdpXFC6YA1eagf+uozlP1ln/MDh31pWC45quGZIvDnGy7cbYZ9vT9yDvIb/AKiu6w0HEv1yTntCPo1OfedSRSBr30Bc/qNvp13h8zQM5PbHJrKyROVEXFdVBYXU1YVE++fh8ZuHCjJ8gUEJwZsR5Fzeb2+42rUclmrHlKpiZjzNydBSumY8abBHZv6h8iybAESGalCj9vcAP5ZEW8auEISVelhxTjGh3N2aez1BbazoTBon4pmWcW8nCD3IKYNxA==,Zdravie a osobná starostlivosť/null,16,49,2024-02-23 11:30:10,2024-02-23 11:30:10,7,7
439,O-601D5EBEE46E42609D5EBEE46E6260FB,47205083,88820238034520003,06.02.2024 17:26:14,06.02.2024 17:26:14,,2023803452,SK2023803452,,76f7d336-e7ac1880-3d140fcc-50e8b8c1-ef2af90d,b'\x00',,575,PD,24.97,1.65,31.8,,4.99,0.17,20.0,10.0,b'\x00',1,Slovensko,2023803452,SK2023803452,47205083,Bratislava - mestská časť Dúbravka,EFLEK s. r. o.,,2626,Plachého,b'\x01',,88820238034520003,Slovensko,Bratislava,82108,56,Košická,,STANDARD,t5J113BVYT3EBE2TugA2xJYof9+6pDl/mYURZ8fIhZGlp5OXgEAEgKUx/5tbQLxTuGsTVND5DunyKK6G1nhMxb1Yu3Uuh4crGwKsvyQAOe36uVogqHi7sJAc6M4M+rF4Yig1rpUBh4q9V2WqP7AGcgEooAdDcSEz+pZ2pubraYNtKronALddM6Nkf2dYVqMF3zaErcL9nZ4M2/9sqs5l12pF5TioEtd8n39kjIdygU18DVUB69auSmA7quCpFOYs/1KOAnfCFdjmt+PAx1BcB1IIDRXd2SZwmlFRoJGuJJw6WGhvY0VQtB7lrq2M3yvf00KEQvdcKstTWNfxbjEy1w==,Zdravie a osobná starostlivosť/null,19,159,2024-02-23 11:30:18,2024-02-23 11:30:18,7,7
