id,name,item_type,price,vat_rate,category,organization_id,org_unit_id,created_date,last_modified_date,created_by,last_modified_by,is_overridden
3837,Olom.tyčinky 125g   ,K,1.99,20.0,snacks/sweet,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3838,Brokolica 500g      ,K,0.89,10.0,fruits-veg/vegetable,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3839,Horčica plno.350 g  ,K,0.75,20.0,basic/sauces,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3840,jazmínová ryža 1kg  ,K,2.39,20.0,basic/sugar-flour-rice,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3841,Parad miniroma 250g ,K,1.39,10.0,fruits-veg/vegetable,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3842,ZLT Mrkva 750g      ,K,1.19,20.0,fruits-veg/vegetable,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3843,FJ tuniak v ol.170g ,K,1.79,20.0,basic/canned-fish,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3844,Petržlen praný      ,K,3.491228070175439,20.0,fruits-veg/vegetable,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3845,Pór                 ,K,2.4907749077490773,10.0,fruits-veg/vegetable,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3846,Viacnásob.nák.taška ,K,1.09,20.0,home/bags,2,202,2024-04-25 15:25:46,2024-04-25 15:26:05,5,system,b'\x00'
3847,CHLAPČENSKÁ MIK   ,K,6.99,20.0,fashion/kids,107,120,2024-04-26 06:26:16,2024-04-26 06:53:50,7,7,b'\x01'
3848,CHLAPČENSKÁ MIK   ,K,4.99,20.0,fashion/kids,107,120,2024-04-26 06:26:16,2024-04-26 06:53:58,7,7,b'\x01'
3849,CHLAPČENSKE JEA   ,K,15.99,20.0,fashion/kids,107,120,2024-04-26 06:26:42,2024-04-26 06:53:25,7,7,b'\x01'
3850,CHLAPČENSKE JEA   ,K,17.99,20.0,fashion/kids,107,120,2024-04-26 06:26:42,2024-04-26 06:53:23,7,7,b'\x01'
3851,PAPIEROVÁ TAŠKA   ,K,0.25,20.0,home/bags,107,120,2024-04-26 06:26:42,2024-04-26 06:26:42,7,system,b'\x00'
3852,Banán s čokoládou,K,1.5,20.0,snacks/sweet,88,102,2024-04-26 06:26:54,2024-04-26 06:26:54,7,system,b'\x00'
3853,Kornútok Berta,K,0.4,20.0,basic/spices,88,102,2024-04-26 06:26:54,2024-04-26 06:26:54,7,system,b'\x00'
3854,Banán s karamelovým popcornom,K,1.5,20.0,pastry/sweet,88,102,2024-04-26 06:26:54,2024-04-26 06:26:54,7,system,b'\x00'
3855,Taliansko,K,1.5,20.0,basic/sauces,88,102,2024-04-26 06:26:54,2024-04-26 06:26:54,7,system,b'\x00'
3856,Údené br. koleno    ,K,5.900816070307596,20.0,meat/smoked,3,11,2024-04-26 06:27:21,2024-04-26 06:48:29,7,7,b'\x01'
3857,Zľava Lidl Plus     ,Z,-0.41,20.0,home/plants-garden,3,11,2024-04-26 06:27:21,2024-04-26 11:12:35,7,system,b'\x00'
3858,Šúľance makové      ,K,1.99,20.0,frozen/instant,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3859,Sprej na opaľ. 50+  ,K,5.99,20.0,drugstore/beauty,3,11,2024-04-26 06:27:21,2024-04-26 06:48:18,7,7,b'\x01'
3860,Krušovice 10°       ,K,0.85,20.0,drinks/beer,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3861,Zľava Lidl Plus     ,Z,-0.22,20.0,home/plants-garden,3,11,2024-04-26 06:27:21,2024-04-26 11:12:35,7,system,b'\x00'
3862,Gril. klob. Gouda   ,K,2.49,20.0,meat/meat-products,3,11,2024-04-26 06:27:21,2024-04-26 06:48:49,7,7,b'\x01'
3863,Radler citrón       ,K,1.09,20.0,drinks/beer,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3864,Farm.horné stehná   ,K,4.684343434343434,10.0,meat/meat,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3865,Šariš pivo svetlé   ,K,0.59,20.0,drinks/beer,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3866,Paradajky strapco.  ,K,2.9895104895104896,10.0,fruits-veg/vegetable,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3867,Farm.horné stehná   ,K,4.6902654867256635,10.0,meat/meat,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3868,Farm.horné stehná   ,K,4.684813753581662,10.0,meat/meat,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3869,Mozzarella Classic  ,K,0.75,20.0,dairy/cheese,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3870,Tvaroh hrudk.250g   ,K,0.9500000000000001,20.0,dairy/cheese,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3871,Jablká Braeburn     ,K,1.4894859813084111,10.0,fruits-veg/fruit,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3872,Kozmetické vreck.   ,K,1.09,20.0,home/maintenence,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3873,Hrušky 1kg          ,K,2.19,10.0,fruits-veg/fruit,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3874,Kukurica 3x212ml    ,K,1.99,20.0,basic/canned-fruits-vegetable,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3875,Bio mrkva           ,K,1.99,20.0,fruits-veg/vegetable,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3876,Lístkové cesto      ,K,0.99,20.0,basic/baking,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3877,Cher.par.kr.400g    ,K,1.79,10.0,fruits-veg/vegetable,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3878,Cukor múčka 1kg     ,K,1.59,20.0,basic/sugar-flour-rice,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3879,Kečup jemný         ,K,1.69,20.0,basic/sauces,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3880,Bio cesnak 150g     ,K,1.59,10.0,fruits-veg/vegetable,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3881,Hrozno biele        ,K,2.4841772151898733,20.0,fruits-veg/fruit,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3882,Burek špen.syr      ,K,0.59,20.0,pastry/salty,3,11,2024-04-26 06:27:21,2024-04-26 06:51:38,7,7,b'\x01'
3883,Radler reb.&jah.    ,K,0.69,20.0,drinks/beer,3,11,2024-04-26 06:27:21,2024-04-26 06:27:22,7,system,b'\x00'
3884,Basmati ryža        ,K,1.49,20.0,basic/sugar-flour-rice,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3885,Šunka od kosti      ,K,1.49,20.0,meat/meat-products,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3886,Smotan. nát. prír.  ,K,1.29,20.0,basic/spread,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3887,Bio šalát.uhorky    ,K,1.29,10.0,fruits-veg/vegetable,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3888,Paprika žltá        ,K,4.4817073170731705,10.0,fruits-veg/vegetable,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3889,Vianočka maslo med  ,K,1.49,20.0,pastry/sweet,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3890,Kuskus              ,K,1.19,20.0,basic/pasta,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3891,Vaj. slíže široké   ,K,1.19,20.0,basic/pasta,3,11,2024-04-26 06:27:21,2024-04-26 06:51:20,7,7,b'\x01'
3892,Kolienka 500g       ,K,0.99,20.0,basic/pasta,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3893,Torti 2-min.        ,K,0.89,20.0,basic/pasta,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3894,Šproty-par.om.170g  ,K,0.99,20.0,basic/canned-fish,3,11,2024-04-26 06:27:21,2024-04-26 06:52:41,7,7,b'\x01'
3895,Croissant maslový   ,K,0.49,20.0,pastry/sweet,3,11,2024-04-26 06:27:21,2024-04-26 06:27:23,7,system,b'\x00'
3896,Jedlá soľ jódovaná  ,K,0.45,20.0,seasonal,3,11,2024-04-26 06:27:21,2024-04-26 06:53:02,7,7,b'\x01'
3897,3 Pokrývka hlavy    ,K,12.99,20.0,fashion/kids,111,125,2024-04-26 06:27:30,2024-04-26 06:47:42,7,7,b'\x01'
3898,3 Šaty              ,K,19.99,20.0,fashion/kids,111,125,2024-04-26 06:27:30,2024-04-26 06:47:51,7,7,b'\x01'
3899,ZĽAVA MEDZISÚČTU,Z,-8.25,20.0,home/maintenence,111,125,2024-04-26 06:27:30,2024-04-26 11:12:35,7,system,b'\x00'
3900,Syr balkánsk. typu  ,K,1.39,20.0,dairy/cheese,3,10,2024-04-26 06:27:38,2024-04-26 06:27:38,7,system,b'\x00'
3901,Farm.kur.prs.rezne  ,K,8.493723849372385,10.0,meat/meat,3,10,2024-04-26 06:27:38,2024-04-26 06:27:38,7,system,b'\x00'
3902,Jogurt - vanilka    ,K,0.89,10.0,dairy/joghurts,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3903,Kefír čučoriedka    ,K,0.99,10.0,dairy/milk,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3904,Zubíci-van.s dražé  ,K,0.39,10.0,pastry/sweet,3,10,2024-04-26 06:27:38,2024-04-26 06:38:27,7,system,b'\x00'
3905,Vanilínový cukor    ,K,0.49,20.0,basic/sugar-flour-rice,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3906,Banány v bielej č.  ,K,0.49,20.0,fruits-veg/fruit,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3907,Paprika červená     ,K,3.9864864864864864,10.0,fruits-veg/vegetable,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3908,Ľadový šalát        ,K,0.79,10.0,fruits-veg/vegetable,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3909,Cher.par.kr.400g    ,K,1.79,10.0,fruits-veg/vegetable,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3910,Bio cuketa 500g     ,K,1.99,10.0,fruits-veg/vegetable,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3911,Tyčinka ban.jab.ar  ,K,0.69,20.0,snacks/sweet,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3912,Tyčinka hruš.banán  ,K,0.69,20.0,snacks/sweet,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3913,Bio banány          ,K,1.9906542056074765,20.0,fruits-veg/fruit,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3914,Biele hrozno 500g   ,K,1.79,20.0,fruits-veg/fruit,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3915,Ružové hrozno bezj  ,K,1.79,20.0,fruits-veg/fruit,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3916,Jahody 500g         ,K,2.69,20.0,fruits-veg/fruit,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3917,Croissant maslový   ,K,0.49,20.0,pastry/sweet,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3918,Taštička marh-tvar  ,K,0.55,20.0,pastry/sweet,3,10,2024-04-26 06:27:38,2024-04-26 06:27:39,7,system,b'\x00'
3919,SOFTBALL XLIGHT 290     ,K,8.5,20.0,free-time/sport,75,193,2024-04-26 06:27:52,2024-04-26 06:54:34,7,7,b'\x01'
3920,GLOVES F500 VIRALTO     ,K,25.0,20.0,free-time/sport,75,193,2024-04-26 06:27:52,2024-04-26 06:54:28,7,7,b'\x01'
3921,Červené jablká      ,K,0.9925690021231424,10.0,fruits-veg/fruit,3,10,2024-04-26 06:28:24,2024-04-26 06:28:24,7,system,b'\x00'
3922,Uhorky šalátové     ,K,0.39,10.0,fruits-veg/vegetable,3,10,2024-04-26 06:28:24,2024-04-26 06:28:24,7,system,b'\x00'
3923,Biele hrozno 500g   ,K,1.29,20.0,fruits-veg/fruit,3,10,2024-04-26 06:28:24,2024-04-26 06:28:24,7,system,b'\x00'
3924,Šunka od kosti      ,K,1.49,20.0,meat/meat-products,3,10,2024-04-26 06:28:24,2024-04-26 06:28:24,7,system,b'\x00'
3925,Syrový rožok        ,K,0.79,20.0,dairy/cheese,3,10,2024-04-26 06:28:24,2024-04-26 06:28:24,7,system,b'\x00'
3926,Špenátová rolka     ,K,0.59,20.0,home/accessories,3,10,2024-04-26 06:28:24,2024-04-26 06:28:24,7,system,b'\x00'
3927,Paprika žltá        ,K,4.475806451612904,10.0,fruits-veg/vegetable,3,10,2024-04-26 06:28:24,2024-04-26 06:28:24,7,system,b'\x00'
3928,Tvaroh jemný        ,K,0.99,20.0,dairy/cheese,3,10,2024-04-26 06:28:24,2024-04-26 06:28:24,7,system,b'\x00'
3929,Ricotta 200g        ,K,0.99,20.0,frozen/instant,3,10,2024-04-26 06:28:24,2024-04-26 06:28:24,7,system,b'\x00'
3930,Jahody 500g         ,K,2.99,20.0,fruits-veg/fruit,3,10,2024-04-26 06:28:24,2024-04-26 06:28:25,7,system,b'\x00'
3931,Čile vino 01dl BIELE,K,2.79,20.0,drinks/wine,167,207,2024-04-26 06:28:31,2024-04-26 06:28:31,7,system,b'\x00'
3932,"Vino rozl.ruž. 0,1 dl",K,2.59,20.0,drinks/wine,167,207,2024-04-26 06:28:31,2024-04-26 06:28:31,7,system,b'\x00'
3933,"Vino rozl.červ 0,1dl",K,2.59,20.0,drinks/wine,167,207,2024-04-26 06:28:31,2024-04-26 06:28:31,7,system,b'\x00'
3934,Bryndzové halušky  300g,K,9.79,10.0,eating,167,207,2024-04-26 06:28:31,2024-04-26 06:55:28,7,7,b'\x01'
3935,"Kofola fľ 0,25l",K,2.99,10.0,drinks/non-alcoholic,167,207,2024-04-26 06:28:31,2024-04-26 06:28:31,7,system,b'\x00'
3936,Korbáčik 500g Timea ,K,7.39,20.0,free-time/toys,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3937,Fatra prír.1l       ,K,1.29,20.0,dairy/joghurts,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3938,Fľaša vratná PET    ,K,0.15,0.0,drinks/beer,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3939,Kukuričná kocka 50g ,K,0.55,10.0,basic/sugar-flour-rice,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3940,Kaiserka cereál. 60g,K,0.38,20.0,pastry/basic,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3941,Žuv.Orbit spearm.dr.,K,0.85,20.0,home/maintenence,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3942,Slanina coop feder.p,K,11.902654867256636,20.0,meat/smoked,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3943,"Mlieko čerst.3,6% CO",K,1.19,10.0,dairy/milk,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3944,Horčica plnot.Snico ,K,1.29,20.0,basic/sauces,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3945,Horalky maxib.5x50g ,K,2.79,20.0,health/vitamins-ointments,168,208,2024-04-26 06:29:20,2024-04-26 06:29:21,7,system,b'\x00'
3946,"111519 *TD Dvojbalenie fingerboardov   
",K,6.39,20.0,free-time/toys,10,13,2024-04-26 06:30:56,2024-04-26 06:56:59,7,7,b'\x01'
3947,"111911 POK TCG:Stacking Tins           
",K,18.99,20.0,free-time/toys,10,13,2024-04-26 06:30:56,2024-04-26 06:56:55,7,7,b'\x01'
3948,"105159 Čierny Petr Frozen II           
",K,2.99,20.0,free-time/toys,10,13,2024-04-26 06:31:03,2024-04-26 06:57:35,7,7,b'\x01'
3949,"100291 E.Click liet.04965-F/A-18 Horn  
",K,24.99,20.0,free-time/toys,10,13,2024-04-26 06:31:03,2024-04-26 06:57:28,7,7,b'\x01'
3950,Tulipány            ,K,2.99,20.0,home/plants-garden,3,10,2024-04-26 06:33:00,2024-04-26 06:33:00,7,system,b'\x00'
3951,"Mivolis náplasť sensitiv, 2             ",K,1.15,10.0,health/medical-supplies,16,209,2024-04-26 06:33:14,2024-04-26 06:33:14,7,system,b'\x00'
3952,Soft&Sicher recykl.vrecko10             ,K,1.25,20.0,home/maintenence,16,209,2024-04-26 06:33:14,2024-04-26 06:33:14,7,system,b'\x00'
3953,S&S TP4-vrst.10x200 útrž.               ,K,5.95,20.0,home/maintenence,16,209,2024-04-26 06:33:14,2024-04-26 06:33:14,7,system,b'\x00'
3954,Mivolis náplasť elast.10cmx             ,K,1.25,10.0,health/medical-supplies,16,209,2024-04-26 06:33:14,2024-04-26 06:33:14,7,system,b'\x00'
3955,"babylove čist.utierky 99%,2             ",K,0.95,20.0,baby/supplies-hygiene,16,209,2024-04-26 06:33:14,2024-04-26 06:33:14,7,system,b'\x00'
3956,dmBio sójová omáčka 250ml               ,K,3.65,20.0,basic/instant,16,209,2024-04-26 06:33:14,2024-04-26 06:33:14,7,system,b'\x00'
3957,PURE&FUN kaps. Anna&Elza 10             ,K,1.25,20.0,baby/supplies-hygiene,16,209,2024-04-26 06:33:14,2024-04-26 06:33:14,7,system,b'\x00'
3958,"babylove BIO jab,bros,ban.              ",K,0.75,20.0,baby/food,16,209,2024-04-26 06:33:14,2024-04-26 06:33:15,7,system,b'\x00'
3959,"Kofola 0,3l ",K,1.5,10.0,drinks/non-alcoholic,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3960,".Komin 13% Harmonie 0,5l ",K,2.8,20.0,drinks/non-alcoholic,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3961,".Komin 12% 0,3l ",K,2.1,20.0,meat/smoked,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3962,"Rauch 0,2L / Rauch jablko 0,2l ",K,2.2,10.0,drinks/juice,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3963,"Hubovy krem 0,33l ",K,5.9,10.0,basic/tea-coffee-soups,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3964,"Madarske Halaszle 0,5L ",K,12.9,10.0,fruits-veg/vegetable,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3965,170g Burger Alzbetka ,K,13.9,10.0,dairy/joghurts,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3966,Kacacie prsia Sous vide 200g ,K,15.9,10.0,meat/meat,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3967,Kuracie prsia Sous vide 200g ,K,11.9,10.0,meat/meat,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3968,Batatove hranolky 350g ,K,8.9,10.0,home/accessories,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3969,"Hostovske 0,3l ",K,3.2,20.0,fruits-veg/fruit,169,210,2024-04-26 06:33:25,2024-04-26 06:33:25,7,system,b'\x00'
3970,FRAMYKOIN ,K,4.45,10.0,dairy/joghurts,170,211,2024-04-26 06:33:39,2024-04-26 06:33:39,7,system,b'\x00'
3971,COSMOPOR E,K,0.4,10.0,health/medical-supplies,170,211,2024-04-26 06:33:39,2024-04-26 06:33:39,7,system,b'\x00'
3972,OPHTHALMO-,K,5.78,10.0,health/medical-supplies,154,191,2024-04-26 06:33:53,2024-04-26 06:33:53,7,system,b'\x00'
3973,CAJ REPIKO,K,2.25,20.0,basic/tea-coffee-soups,154,191,2024-04-26 06:33:53,2024-04-26 06:33:53,7,system,b'\x00'
3974,OCUFLASH 2,K,5.65,10.0,health/medical-supplies,154,191,2024-04-26 06:33:53,2024-04-26 06:33:53,7,system,b'\x00'
3975,250g Makové šúľance s rozpusteným maslom,K,5.5,10.0,pastry/sweet,84,97,2024-04-26 06:34:10,2024-04-26 06:34:10,7,system,b'\x00'
3976,"Rauch Jablko 0,2l",K,2.3,10.0,drinks/juice,84,97,2024-04-26 06:34:10,2024-04-26 06:34:10,7,system,b'\x00'
3977,Čaj z čerstvého zázvoru,K,3.0,10.0,basic/tea-coffee-soups,84,97,2024-04-26 06:34:10,2024-04-26 06:34:10,7,system,b'\x00'
3978,Čaj z čerstvej mäty,K,3.0,10.0,basic/tea-coffee-soups,84,97,2024-04-26 06:34:10,2024-04-26 06:34:10,7,system,b'\x00'
3979,Med 15g,K,0.5,10.0,drinks/beer,84,97,2024-04-26 06:34:10,2024-04-26 06:34:10,7,system,b'\x00'
3980,NÄBBFISK chl        ,K,12.99,20.0,home/accessories,139,164,2024-04-26 06:35:38,2024-04-26 07:01:17,7,7,b'\x01'
3981,                    ,Z,-1.18,20.0,dairy/cheese,139,164,2024-04-26 06:35:38,2024-04-26 11:12:35,7,system,b'\x00'
3982,BAGGMUCK            ,K,2.49,20.0,home/accessories,139,164,2024-04-26 06:35:38,2024-04-26 07:01:49,7,7,b'\x01'
3983,                    ,Z,-0.23,20.0,dairy/cheese,139,164,2024-04-26 06:35:38,2024-04-26 11:12:35,7,system,b'\x00'
3984,                    ,Z,-0.36,20.0,dairy/cheese,139,164,2024-04-26 06:35:38,2024-04-26 11:12:35,7,system,b'\x00'
3985,FENOMEN nep         ,K,1.99,20.0,home/decorations,139,164,2024-04-26 06:35:38,2024-04-26 07:01:57,7,7,b'\x01'
3986,                    ,Z,-0.18,20.0,dairy/cheese,139,164,2024-04-26 06:35:38,2024-04-26 11:12:35,7,system,b'\x00'
3987,POMP                ,K,3.99,20.0,home/accessories,139,164,2024-04-26 06:35:38,2024-04-26 07:01:28,7,7,b'\x01'
3988,FULLÄNDAD           ,K,0.99,20.0,home/plants-garden,139,164,2024-04-26 06:35:38,2024-04-26 06:35:39,7,system,b'\x00'
3989,                    ,Z,-0.09,20.0,dairy/cheese,139,164,2024-04-26 06:35:38,2024-04-26 11:12:35,7,system,b'\x00'
3990,ME nast skr         ,K,19.0,20.0,home/decorations,139,164,2024-04-26 06:35:38,2024-04-26 07:00:57,7,7,b'\x01'
3991,                    ,Z,-1.72,20.0,dairy/cheese,139,164,2024-04-26 06:35:38,2024-04-26 11:12:35,7,system,b'\x00'
3992,VEDDINGE dv         ,K,14.0,20.0,home/accessories,139,164,2024-04-26 06:35:38,2024-04-26 07:01:07,7,7,b'\x01'
3993,                    ,Z,-1.27,20.0,dairy/cheese,139,164,2024-04-26 06:35:38,2024-04-26 11:12:35,7,system,b'\x00'
3994,UTRUSTA NN kp       ,K,11.0,20.0,home/maintenence,139,164,2024-04-26 06:35:38,2024-04-26 06:35:39,7,system,b'\x00'
3995,                    ,Z,-0.99,20.0,dairy/cheese,139,164,2024-04-26 06:35:38,2024-04-26 11:12:35,7,system,b'\x00'
3996,UTRUSTA polica      ,K,7.5,20.0,home/maintenence,139,164,2024-04-26 06:35:39,2024-04-26 06:35:39,7,system,b'\x00'
3997,                    ,Z,-0.68,20.0,dairy/cheese,139,164,2024-04-26 06:35:39,2024-04-26 11:12:35,7,system,b'\x00'
3998,ME nast skr         ,K,23.0,20.0,home/accessories,139,164,2024-04-26 06:35:39,2024-04-26 07:00:44,7,7,b'\x01'
3999,                    ,Z,-2.08,20.0,dairy/cheese,139,164,2024-04-26 06:35:39,2024-04-26 11:12:35,7,system,b'\x00'
4000,UTRUSTA polica      ,K,9.5,20.0,home/maintenence,139,164,2024-04-26 06:35:39,2024-04-26 06:35:39,7,system,b'\x00'
4001,                    ,Z,-0.86,20.0,dairy/cheese,139,164,2024-04-26 06:35:39,2024-04-26 11:12:35,7,system,b'\x00'
4002,SYR EIDAM  1Kg,K,11.796610169491526,20.0,dairy/cheese,151,187,2024-04-26 06:36:32,2024-04-26 06:36:32,7,system,b'\x00'
4003,NITOVKY LINDA 250g,K,1.25,20.0,basic/pasta,151,187,2024-04-26 06:36:32,2024-04-26 06:36:32,7,system,b'\x00'
4004,VEKA KRAJANA 350g,K,1.79,20.0,pastry/basic,151,187,2024-04-26 06:36:32,2024-04-26 06:36:32,7,system,b'\x00'
4005,MLIEKO BOHE MILK 1l,K,1.34,10.0,dairy/milk,151,187,2024-04-26 06:36:32,2024-04-26 06:36:32,7,system,b'\x00'
4006,ENSA Hrozienka 200g,K,1.95,20.0,fruits-veg/dried-nuts,151,187,2024-04-26 06:36:32,2024-04-26 06:36:32,7,system,b'\x00'
4007,BAN NATIER NATUR 200G  MILSY,K,2.16,20.0,basic/canned-fruits-vegetable,151,187,2024-04-26 06:36:32,2024-04-26 06:36:32,7,system,b'\x00'
4008,MASLO  125G RAJO,K,1.95,10.0,dairy/butter,151,187,2024-04-26 06:36:32,2024-04-26 06:36:32,7,system,b'\x00'
4009,"ŽUVAČKY BABO tongue 27,6g",K,0.65,20.0,home/maintenence,151,187,2024-04-26 06:36:32,2024-04-26 06:40:50,7,system,b'\x00'
4010,"ŽUVAČKY BABO JAHODDA 27,6g",K,0.65,20.0,snacks/sweet,151,187,2024-04-26 06:36:32,2024-09-30 13:06:54,7,system,b'\x00'
4011,drozdie uniferm 42g,K,0.4,20.0,basic/baking,151,187,2024-04-26 06:36:32,2024-04-26 06:36:32,7,system,b'\x00'
4012,Droždie Sušené 7g,K,0.25,20.0,basic/baking,151,187,2024-04-26 06:36:32,2024-04-26 06:36:33,7,system,b'\x00'
4013,BATERIA R6 4ks,K,1.89,20.0,drinks/non-alcoholic,151,187,2024-04-26 06:36:32,2024-04-26 06:36:33,7,system,b'\x00'
4014,CESNEK,K,7.285714285714286,10.0,fruits-veg/vegetable,151,187,2024-04-26 06:36:32,2024-04-26 06:36:33,7,system,b'\x00'
4015,ZELE JELLY 11G,K,0.28,20.0,basic/canned-fruits-vegetable,151,187,2024-04-26 06:36:32,2024-09-30 13:06:45,7,system,b'\x00'
4016,W&N Gouache 14ml- Permanent White 512,K,5.9,20.0,home/maintenence,101,117,2024-04-26 06:36:53,2024-04-26 06:36:53,7,system,b'\x00'
4017,HORADAM AQ-supergran.1/2-forest green 942,K,7.5,20.0,dairy/cheese,101,117,2024-04-26 06:36:53,2024-04-26 06:36:53,7,system,b'\x00'
4018,"Štetec akvarel DAGGER 1/2""",K,7.4,20.0,free-time/visual,101,117,2024-04-26 06:36:53,2024-04-26 06:36:53,7,system,b'\x00'
